kind,commentId,channelId,videoId,authorId,textOriginal,parentCommentId,likeCount,publishedAt,updatedAt,translated,spam
youtube#comment,4510003,39086,33,2812672,"Mejor haz hipopresivos si quieres una cintura mas pequeña, pero siempre recordando que esta es por genetica, solo sacandote huesos puedes hacerla mas pequeña sin afectar tur organos y muscularura, al no ocuparla y apretarla se atrofia! Asi que no uses mas, no es sano, no es lindo y solo te quita el dinero...",,0,2023-10-26 02:44:33+00:00,2023-10-26 02:44:33+00:00,"Better do hypopressive if you want a smaller waist, but always remembering that this is by genetica, just taking you bones you can make it smaller without affecting Tur organs and muscularura, not occupying it and tightening it is atrophy! So don't use anymore, it's not healthy, it's not cute and only take your money ...",mild gibberish
youtube#comment,2372341,39086,33,2023585,🙄🙄🙄🙄🤣🤣🤣,,0,2024-07-09 19:43:26+00:00,2024-07-09 19:43:26+00:00,🙄🙄🙄🙄🤣🤣🤣,mild gibberish
youtube#comment,2118379,39086,33,256270,No puedo respirar,,0,2023-11-10 16:47:32+00:00,2023-11-10 16:47:32+00:00,In the child breathing,word salad
youtube#comment,4611615,39086,33,2188662,LLEVO VIENDO MUCHOS VIDEO Y NUNCA ENCONTRE DONDE LA CIERRA,,0,2025-02-11 22:42:28+00:00,2025-02-11 22:42:28+00:00,Llevo coming muchos video y Never find where there,mild gibberish
youtube#comment,3671427,39086,33,3255334,Me alegra no sufrir de.esto,,0,2024-02-11 17:31:39+00:00,2024-02-11 17:31:39+00:00,I'm glad not suffering from this,clean
youtube#comment,2000743,39086,33,342414,Usar eso no va a causar ningún cambio.,,0,2023-10-28 05:43:21+00:00,2023-10-28 05:43:21+00:00,Using that will not cause any change.,clean
youtube#comment,4497017,39086,33,567330,Eso te pone la cintura muy pequeña pero... Nadie me niega que NADIE LE ROBA EL SHOW A LAS CINTURAS DE PRINCESAS DEL KOOKENCIO Y HAN JISUNG 😎,,0,2024-01-24 07:29:48+00:00,2024-01-24 07:29:48+00:00,That puts your waist very small but ... nobody denies me that nobody steals the show at the Kookencio princess waist and have jisung 😎,clean
youtube#comment,3365301,39086,33,3280810,Es enserio de sol leon,,0,2023-11-29 02:00:15+00:00,2023-11-29 02:00:15+00:00,Is Aerio de Sol Leon,word salad
youtube#comment,1024330,39086,33,3034614,"No puedes adelgazar sin hacer ejercicio y bajar tu grasa corporal, dejen de enañarse",,0,2024-04-20 18:15:04+00:00,2024-04-20 18:15:04+00:00,"You can't lose weight without exercising and lowering your body fat, stop getting out",clean
youtube#comment,859887,39086,33,2546907,y sus organos se pensaron en eso,,0,2023-11-15 23:54:33+00:00,2023-11-15 23:54:33+00:00,And his organs thought about that,clean
youtube#comment,3398830,39086,33,2828095,Todo lo que está mal,,0,2023-11-11 22:38:26+00:00,2023-11-11 22:38:26+00:00,Everything that is wrong,clean
youtube#comment,1159034,39086,33,410657,Lo quiero aa lo necesitoooooo alguien me lo pasa xfa❤,,0,2024-06-23 23:46:38+00:00,2024-06-23 23:46:38+00:00,"I want it AA I need it, someone happens to me xfa ❤",mild gibberish
youtube#comment,1359839,39086,33,2536825,Q horror,,0,2023-11-02 20:27:03+00:00,2023-11-02 20:27:03+00:00,Q horror,mild gibberish
youtube#comment,3711067,39086,33,3321593,"No por favor... Estas cosas hacen daño a nuestros órganos internos, tanto también a nuestro esqueleto. 🤦🏻‍♀️",,1,2023-11-28 22:48:24+00:00,2023-11-28 22:48:24+00:00,"Not please ... These things hurt our internal organs, both also to our skeleton. 🤦🏻‍♀️",clean
youtube#comment,2123002,39086,33,1840326,Uka cintura asi de pequeña no llama tanto la atención la vdd 💀☠️ el cuerpo se ve asimétrico y mal,,0,2024-05-22 05:49:15+00:00,2024-05-22 05:49:15+00:00,Uka waist that is very small does not attract the vdd so much 💀☠️ the body looks asymmetric and bad,mild gibberish
youtube#comment,1287569,39086,33,3321535,Que horros por Dios .,,0,2023-10-31 00:20:38+00:00,2023-10-31 00:20:38+00:00,How honors for dios.,word salad
youtube#comment,309044,39086,33,1506031,Es verdad,2205055.0,1,2024-08-14 05:18:51+00:00,2024-08-14 05:18:51+00:00,It's true,clean
youtube#comment,3311022,39086,33,1025814,"Necesito usar esto! (Uso muchas fajas porq me siento gorda aunq este flaca, me odio y soy super insegura)",,0,2023-12-07 04:33:35+00:00,2023-12-07 04:33:35+00:00,"I need to use this! (I use many girdles because I feel fat even this skinny, I hate myself and I'm super insecure)",clean
youtube#comment,808164,39086,33,2032165,Claro después de la lipo todo le quedas bien,,0,2024-01-12 06:54:47+00:00,2024-01-12 06:54:47+00:00,Of course after the lipo you look good,clean
youtube#comment,1147066,39086,33,3498854,"NO ME QUIERO NI IMAGINAR LOS GRITOS QUE HAN DE ESTAR PEGANDO LOS ÓRGANOS INTERNOS MIENTRAS USAN ESAS FAJAS. 

O SEA QUE POR UN LADO SEGÚN ELLAS MOLDEAN SUS FIGURAS MIENTRAS POR OTRO LADO ATROFIAN LOS ÓRGANOS Y EVITAN QUE HAGAN SU FUNCIÓN. 

PARA LA VENDEDORA ESO ES SOLO MERCADOTECNIA MIENTRAS QUE PARA L@S USUARIOS ES UNA MUERTE AUTO PROVOCADA  LENTAMENTE POR SU BAJA AUTO ESTIMA",,0,2023-11-22 02:46:51+00:00,2023-11-22 02:46:51+00:00,"No me quiero ni imaginar los gritos que han de estar pegando los órganos internos mienttras usan esas fajas. 

O Sea que por un Lado Según ellas moldean sus figuras mienttras por otro lado atrofian los órganos y evitan que hagan su función. 

Para la vendedora eso es solo mercadotecnia mienttras que para l@s usuarios es una muerte auto provocada lentamente por su baja autima",noise
youtube#comment,3074599,39086,33,1240681,"Nmms me da miedo ver la faja tan apretada, mejor no la uses, se ve peligroso",,0,2023-11-23 06:21:52+00:00,2023-11-23 06:21:52+00:00,"Nmms is afraid to see the girdle so tight, you better not use it, it looks dangerous",mild gibberish
youtube#comment,1932636,39086,33,1408358,No se si es mi imaginación o se parece a César nojoda??,,0,2023-11-21 21:50:22+00:00,2023-11-21 21:50:22+00:00,I don't know if it's my imagination or does César Nojoda look like?,clean
youtube#comment,2194287,39086,33,276882,Se ve creepy,,0,2023-11-27 02:43:10+00:00,2023-11-27 02:43:10+00:00,Se ve creepy,word salad
youtube#comment,3565680,39086,33,2666579,No la necesitas,,0,2023-11-21 15:37:32+00:00,2023-11-21 15:37:32+00:00,No the needes,word salad
youtube#comment,4562687,39086,33,1928845,"Las fajas de ese estilo son muy peligrosas
Tus organos sufren y puedes enfermarte",,0,2023-12-06 20:33:38+00:00,2023-12-06 20:33:38+00:00,"The belts of that style are very dangerous
Your organs suffer and you can get sick",mild gibberish
youtube#comment,3336984,39086,33,2313018,Las dueñas del negocio de las fajas están super operadisimas .,,0,2023-11-09 03:23:24+00:00,2023-11-09 03:23:24+00:00,The owners of the fajas business are super operated.,mild gibberish
youtube#comment,1532106,39086,33,2468766,En lo personal .o me gusta como se ven,,0,2023-11-11 05:53:15+00:00,2023-11-11 05:53:15+00:00,"Personally, I like how they look",clean
youtube#comment,702889,39086,33,2304816,Lo envían a Perú?,,0,2023-11-15 03:21:54+00:00,2023-11-15 03:21:54+00:00,Do you send it to Peru?,clean
youtube#comment,2272563,39086,33,1911021,Que incómodo,,0,2024-06-13 01:22:32+00:00,2024-06-13 01:22:32+00:00,How uncomfortable,clean
youtube#comment,978685,39086,33,54151,Tu tienes un cuerpo cuerpo muy bonito no lo necesitas ❤,,0,2024-01-12 20:49:02+00:00,2024-01-12 20:49:02+00:00,You have a very nice body you do not need it ❤,clean
youtube#comment,963582,39086,33,1915424,"Si supiera los problemas renales y respiratorios que horrible .los chicos dentro de poco mejor compran una mujer plástica 
.las chicas se están volviendo loca ..se ve linda ya al natural..deberían prohibir. Se tiren la salud",,0,2023-11-26 22:11:39+00:00,2023-11-26 22:11:39+00:00,"If I knew renal and respiratory problems that horrible. Boys in little better buy a plastic woman 
The girls are going crazy .. it looks pretty to the natural ... they should prohibit. They throw their health",mild gibberish
youtube#comment,2091979,39086,33,3033781,No me gusta nada,,0,2023-11-07 13:02:00+00:00,2023-11-07 13:02:00+00:00,No me gusta nothing,word salad
youtube#comment,725165,39086,33,421265,Lo siento pero se ve mejor el antes,,1,2023-11-28 19:41:17+00:00,2023-11-28 19:41:17+00:00,I'm sorry but you look better before,clean
youtube#comment,2089132,39086,33,2036417,El único resultado que va a ver son el desplazamiento de los órganos 😅😅😅 2023 y siguen usando esas cosas 🤦,,0,2023-11-14 18:31:27+00:00,2023-11-14 18:31:27+00:00,The only result you will see are the displacement of organs 😅😅😅 2023 and continue to use those things 🤦,mild gibberish
youtube#comment,4034479,39086,33,2023874,Una cintura así no decepcionarte ser saludable...,,0,2023-10-20 15:34:22+00:00,2023-10-20 15:34:22+00:00,A waist so not disappoint you to be healthy ...,clean
youtube#comment,1069799,39086,33,400290,❤❤❤,,0,2024-01-04 02:32:08+00:00,2024-01-04 02:32:08+00:00,❤❤❤,mild gibberish
youtube#comment,4306726,39086,33,2845754,Súper ovbio el filtro 😂😂,,0,2024-07-16 18:58:24+00:00,2024-07-16 18:58:24+00:00,Súper ovbio el filter 😂😂,noise
youtube#comment,4078858,39086,33,2807681,"No gente!! No sigan a personas sin sentido común, cuiden su salud",,45,2023-11-10 00:16:38+00:00,2023-11-10 00:16:38+00:00,"Not people !! Do not follow people without common sense, take care of their health",clean
youtube#comment,3572012,39086,33,2730117,No es de sol leon jajqj es de la amha que ma..to ella,,0,2024-04-18 02:13:04+00:00,2024-04-18 02:13:04+00:00,It is not of sun leon hahak is from the amha who ma..to her,word salad
youtube#comment,2289947,39086,33,3281321,"Para todos comentarios que dicen que usar fajas es malo, realmente no lo es 
Lo malo es ajustarlo a un nivel peligroso por ejemplo las mujeres de la época victoriana se los ajustaban a un nivel extremo y se lo ponían más chiquitos de lo que realmente debían ser si usas faja y te la pones en la talla adecuada y no te la aprietas excesivamente no te va a pasar nada

Perdóname la mala ortografía",,0,2024-01-16 00:11:13+00:00,2024-01-16 00:11:13+00:00,"For all comments that say that using belts is bad, it really isn't 
The bad thing is to adjust it to a dangerous level, for example, the women of the Victorian era were adjusted to an extreme level and they put it smaller than they should really be if you use a girdle and you put it in the right size and do not tighten it excessively nothing will happen to you

Forgive me bad spelling",clean
youtube#comment,2635889,39086,33,2224413,"Amiga lee los comentarios
Es mejor que dejes de usar ese tipo de productos",,2,2024-04-10 16:48:01+00:00,2024-04-10 16:48:01+00:00,"Friend reads comments
You better stop using such products",mild gibberish
youtube#comment,804481,39086,33,112668,Soy yo o se párese a Carlos Nojoda?,,0,2023-11-22 03:08:28+00:00,2023-11-22 03:08:28+00:00,It is me or was put to Carlos Nojoda?,clean
youtube#comment,2196963,39086,33,2248390,"No sé mucho del tema, pero no me parece que esos sea bueno, los órganos se deben comprimir con ese tipo de presión. Además no creo que te haga falta semejante cosa.",,0,2023-11-21 13:15:17+00:00,2023-11-21 13:15:17+00:00,"I do not know much about the subject, but it does not seem to me that this is good, the organs must be compressed with that type of pressure. I also don't think you need such a thing.",clean
youtube#comment,4386764,39086,33,2632437,Sos hermosa tal como sos no necesita más nada,,0,2023-11-08 02:06:32+00:00,2023-11-08 02:06:32+00:00,You are beautiful as you do not need anything else,clean
youtube#comment,3340272,39086,33,1717319,Fajas jamás jamás jamás jamás a menos que sea por prescripción médica y por muy poco tiempo,,0,2023-11-09 05:25:29+00:00,2023-11-09 05:25:29+00:00,Girdles never ever ever unless it is by medical prescription and no matter how little time,clean
youtube#comment,750434,39086,33,2162727,"Pónganle a personas que estamos gorditas, esta niña esta perfecta y creo S hasta grande le queda no engañen porfa",,0,2023-11-27 19:51:16+00:00,2023-11-27 19:51:16+00:00,"Put on people who are chubby, this girl is perfect and I think she is big, do not deceive please",clean
youtube#comment,2834042,39086,33,1901825,Sinceramente se ven mejor sin esa faja es una ridicules pienso que eso asta daña los órganos de lo que aprieta,,0,2023-11-26 17:23:30+00:00,2023-11-26 17:23:30+00:00,Sincerely they look better without that girdle is a ridicules I think that it shares damages the organs of what it squeezes,mild gibberish
youtube#comment,901591,39086,33,2207269,Cómo se llama esa faja ?,,0,2023-11-09 18:31:23+00:00,2023-11-09 18:31:23+00:00,What's the name of that girdle?,clean
youtube#comment,3080733,39086,33,76088,Oye donde se puede conseguir esa faja...lo nesesito..,,0,2023-11-07 02:24:24+00:00,2023-11-07 02:24:24+00:00,Hey where you can get that girdle ... I need it ..,clean
youtube#comment,2529931,39086,33,758485,Eso no puede ser cómodo ni de epi ni de blas,,0,2023-11-18 10:12:08+00:00,2023-11-18 10:12:08+00:00,That cannot be comfortable either from Epi or Blas,mild gibberish
youtube#comment,3312276,39086,33,3463629,"No puedo creer que en 2023 todavía hay personas que creen en las fajas... No lo digo por mal pero en serio eso no funciona, el tamaño de tu cintura lo determina tu estructura ósea (costillas) y lo único que haces con eso es apretar tus órganos y dañar tu piel, además ya tu cintura es pequeña. Lo digo por bien",,0,2023-11-10 14:36:25+00:00,2023-11-10 14:36:25+00:00,"I cannot believe that in 2023 there are still people who believe in the belts ... I do not say it for evil but seriously that does not work, the size of your waist is determined by your bone structure (ribs) and the only thing you do with that is to tighten your organs and damage your skin, in addition your waist is small. I say it for good",clean
youtube#comment,3954474,39086,33,2873775,"Somos humanas, tenemos ORGANOS y esto es dañino para nuestro cuerpo. Problemas de circulación, huesos, en los pulmones...",,0,2023-11-07 21:08:59+00:00,2023-11-07 21:08:59+00:00,"We are human, we have organs and this is harmful to our body. Circulation problems, bones, in the lungs ...",clean
youtube#comment,294815,39086,33,2001613,"​@@Atenea015Creo que se refiere a que no va a pasar nada en los resultados que promete, no en el sentido de la salud.",2208299.0,11,2023-11-10 01:33:36+00:00,2024-06-18 03:49:47+00:00,"@@ athena015 I think that nothing will happen in the results it promises, not in the sense of health.",clean
youtube#comment,1040124,39086,33,682446,😢cuidate eso hace daño,,0,2023-10-23 23:08:36+00:00,2023-10-23 23:08:36+00:00,😢Cid yourself that hurts,word salad
youtube#comment,3863372,39086,33,2271330,"La verdad hay que dejar una cosa en claro, mirandita de por si ya tiene una cintura bien marcada y pues cuando se coloca la faja pues se le ve aun mas pronunciada, no a todos les quedara igual que a mirandita,cada quien tiene su cuerpo diferente. 💋 chula",,0,2024-06-24 01:35:15+00:00,2024-06-24 01:36:53+00:00,"The truth must be made clear, Mirandita in case it already has a well -marked waist and because when the girdle is placed because it is even more pronounced, not everyone stayed the same as Mirandita, everyone has their different body. 💋 Chula",mild gibberish
